00:00:27 [^4WARNING^0] [^3WARN^0] ChocoHax is disabled, please ^2restart^0 or use `^3lynx enable^0` to enable it back.
06:36:50 [^4loginProtection^0] [^5INFO^0] ^3James Robinson #MP9FORLIFE^0 disconnected from the server...
06:37:12 [^4ERROR^0] [^1ERR^0] ChocoHax has been disabled due to a resource restart, to enable it back please restart this resource.
06:37:13 [^4Commands^0] [^2SUCCESS^0] ChocoHax is now [^3^2Enabled^0]
06:37:13 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^213^0] (^2𝙯𝙯𝙕^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:13 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:13 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^221^0] (^2Skillermortal1^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:13 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:13 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^220^0] (^2PƐrs0n4^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:13 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:13 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^214^0] (^2Raimundo 51^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:13 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:13 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^23^0] (^2🖤jonh shelby🤍^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:13 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:14 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^216^0] (^2Ritler^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:14 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:14 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^216^0] (^2Ritler^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:14 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:33 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^25^0] (^2José Antunes^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:33 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:44 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^24^0] (^2sandro9k-.^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:44 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:44 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^24^0] (^2sandro9k-.^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:44 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:45 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^217^0] (^2Scream_Succesor^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:45 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:45 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^217^0] (^2Scream_Succesor^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:45 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:49 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^213^0] (^2𝙯𝙯𝙕^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:49 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:52 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^220^0] (^2PƐrs0n4^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:52 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:58 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^28^0] (^2Pika^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:58 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:58 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^28^0] (^2Pika^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:58 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:37:59 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^221^0] (^2Skillermortal1^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:37:59 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:38:04 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^23^0] (^2🖤jonh shelby🤍^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:38:04 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:38:04 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^214^0] (^2Raimundo 51^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:38:04 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:38:11 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^212^0] (^2bams32^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:38:11 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:38:11 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^212^0] (^2bams32^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:38:11 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:38:25 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^26^0] (^2^9Tendeiro^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:38:25 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:38:25 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^26^0] (^2^9Tendeiro^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:38:25 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:44:15 [^4loginProtection^0] [^5INFO^0] ^3José Antunes^0 disconnected from the server...
06:45:30 [^4ERROR^0] [^1ERR^0] ChocoHax has been disabled due to a resource restart, to enable it back please restart this resource.
06:45:31 [^4Commands^0] [^2SUCCESS^0] ChocoHax is now [^3^2Enabled^0]
06:45:31 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^24^0] (^2sandro9k-.^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:45:31 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:45:32 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^213^0] (^2𝙯𝙯𝙕^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:45:32 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:45:32 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^216^0] (^2Ritler^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:45:32 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:45:58 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^24^0] (^2sandro9k-.^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:45:58 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:00 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^223^0] (^2noDYN^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:00 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:00 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^223^0] (^2noDYN^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:00 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:02 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^217^0] (^2Scream_Succesor^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:02 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:02 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^217^0] (^2Scream_Succesor^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:02 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:09 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^220^0] (^2PƐrs0n4^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:09 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:12 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^28^0] (^2Pika^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:12 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:12 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^28^0] (^2Pika^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:12 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:15 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^214^0] (^2Raimundo 51^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:15 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:15 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^214^0] (^2Raimundo 51^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:15 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:17 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^213^0] (^2𝙯𝙯𝙕^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:17 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:20 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^224^0] (^2Deide Costa^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:20 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:20 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^224^0] (^2Deide Costa^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:20 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:22 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^221^0] (^2Skillermortal1^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:22 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:28 [^4ERROR^0] [^1ERR^0] ChocoHax has been disabled due to a resource restart, to enable it back please restart this resource.
06:46:29 [^4Commands^0] [^2SUCCESS^0] ChocoHax is now [^3^2Enabled^0]
06:46:30 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^26^0] (^2^9Tendeiro^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:30 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:30 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^224^0] (^2Deide Costa^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:30 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:30 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^26^0] (^2^9Tendeiro^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:30 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:30 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^26^0] (^2^9Tendeiro^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:30 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:30 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^23^0] (^2🖤jonh shelby🤍^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:30 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:31 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^23^0] (^2🖤jonh shelby🤍^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:31 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:31 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^216^0] (^2Ritler^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:31 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:38 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^216^0] (^2Ritler^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:38 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:48 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^212^0] (^2bams32^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:48 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:49 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^212^0] (^2bams32^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:49 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:54 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^24^0] (^2sandro9k-.^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:54 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:54 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^24^0] (^2sandro9k-.^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:54 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:59 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^223^0] (^2noDYN^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:59 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:59 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^223^0] (^2noDYN^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:59 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:46:59 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^217^0] (^2Scream_Succesor^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:46:59 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:08 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^220^0] (^2PƐrs0n4^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:08 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:09 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^213^0] (^2𝙯𝙯𝙕^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:09 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:09 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^213^0] (^2𝙯𝙯𝙕^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:10 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:13 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^28^0] (^2Pika^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:13 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:15 [^4ERROR^0] [^1ERR^0] ChocoHax has been disabled due to a resource restart, to enable it back please restart this resource.
06:47:16 [^4Commands^0] [^2SUCCESS^0] ChocoHax is now [^3^2Enabled^0]
06:47:16 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^220^0] (^2PƐrs0n4^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:16 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:16 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^222^0] (^2Sal Grosso^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:16 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:16 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^224^0] (^2Deide Costa^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:16 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:16 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^224^0] (^2Deide Costa^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:16 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:16 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^213^0] (^2𝙯𝙯𝙕^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:16 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:16 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^224^0] (^2Deide Costa^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:16 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:18 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^214^0] (^2Raimundo 51^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:18 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:20 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^221^0] (^2Skillermortal1^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:20 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:20 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^222^0] (^2Sal Grosso^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:20 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:20 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^222^0] (^2Sal Grosso^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:20 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:25 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^26^0] (^2^9Tendeiro^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:25 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:29 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^23^0] (^2🖤jonh shelby🤍^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:29 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:30 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^23^0] (^2🖤jonh shelby🤍^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:30 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:33 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^216^0] (^2Ritler^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:33 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:35 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^214^0] (^2Raimundo 51^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:35 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:36 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^214^0] (^2Raimundo 51^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:36 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:42 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^212^0] (^2bams32^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:42 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:42 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^212^0] (^2bams32^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:42 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:42 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^24^0] (^2sandro9k-.^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:42 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:42 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^223^0] (^2noDYN^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:42 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:42 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^24^0] (^2sandro9k-.^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:42 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:43 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^223^0] (^2noDYN^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:43 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:48 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^222^0] (^2Sal Grosso^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:48 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:49 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^217^0] (^2Scream_Succesor^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:49 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:52 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^28^0] (^2Pika^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:52 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:52 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^28^0] (^2Pika^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:52 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:53 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^225^0] (^2catota^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:53 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:54 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^225^0] (^2catota^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
06:47:54 [^4ChocoLog^0] [^3WARN^0] Failed to send discord webhook, webhooks are not configured, please check the config file or disable Discord logs to remove this message
06:47:54 [^4ChocoLog^0] [^5INFO^0] [^1Warning^0] [^213^0] (^2𝙯𝙯𝙕^0) has been detected by ^2clientProtection^0 for ^3Anti Resource Restart^0
